yyyy,mm,dd,hr,min,sec,0mab,1mab,2mab,3mab,4mab,5mab,6mab,7mab,8mab,9mab,10mab,11mab,12mab,13mab,14mab,15mab,16mab,17mab,18mab,19mab,20mab
2005,1,6,18,0,0,18.433,18.357,18.23,17.255,16.676,16.746,16.89,17.107,17.233,17.296,17.296,17.17,17.044,16.94,16.884,16.538,16.221,16.221,16.221,16.221,16.221
2005,1,6,19,0,0,18.433,18.353,18.221,17.357,16.59,16.737,16.924,17.152,17.328,17.379,17.305,17.17,17.035,16.979,16.84,16.523,16.275,16.275,16.275,16.275,16.275
2005,1,6,20,0,0,18.428,18.215,17.861,16.934,16.541,16.797,17.102,17.455,17.483,17.425,17.281,17.134,16.986,17.038,16.604,16.432,16.477,16.477,16.477,16.477,16.477
2005,1,6,21,0,0,18.418,18.108,17.593,16.678,16.512,16.83,17.21,17.651,17.619,17.467,17.195,17.138,17.081,16.761,16.569,16.517,16.561,16.561,16.561,16.561,16.561
2005,1,6,22,0,0,18.396,18.194,17.857,16.975,16.56,16.725,16.981,17.328,17.519,17.533,17.372,17.276,17.179,16.733,16.612,16.514,16.475,16.475,16.475,16.475,16.475
2005,1,6,23,0,0,18.388,18.119,17.672,16.841,16.701,17.042,17.156,17.045,16.966,16.86,16.725,16.703,16.681,16.677,16.636,16.614,16.612,16.612,16.612,16.612,16.612
2005,1,7,0,0,0,18.376,18.29,18.147,17.289,16.572,16.854,17.126,17.385,16.908,16.582,16.407,16.419,16.43,16.705,16.753,16.778,16.779,16.779,16.779,16.779,16.779
2005,1,7,1,0,0,18.393,18.373,18.34,17.605,16.745,16.797,17.003,17.365,17.184,16.896,16.501,16.436,16.372,16.429,16.615,16.732,16.756,16.756,16.756,16.756,16.756
2005,1,7,2,0,0,18.376,18.347,18.298,17.498,16.797,16.791,16.994,17.405,17.289,17.023,16.608,16.479,16.351,16.425,16.612,16.742,16.78,16.78,16.78,16.78,16.78
2005,1,7,3,0,0,18.37,18.308,18.203,17.348,16.834,16.799,16.952,17.293,17.432,17.318,16.952,16.702,16.452,16.352,16.559,16.696,16.729,16.729,16.729,16.729,16.729
2005,1,7,4,0,0,18.336,18.241,18.082,17.332,16.852,16.766,16.857,17.124,17.292,17.31,17.177,16.923,16.668,16.345,16.55,16.705,16.757,16.757,16.757,16.757,16.757
2005,1,7,5,0,0,18.308,18.243,18.135,17.334,16.861,16.752,16.776,16.931,16.974,17.196,17.595,17.281,16.966,16.385,16.477,16.637,16.75,16.75,16.75,16.75,16.75
2005,1,7,6,0,0,18.288,17.976,17.457,17.009,16.878,16.805,16.777,16.793,17.01,17.219,17.421,17.067,16.713,16.376,16.451,16.621,16.754,16.754,16.754,16.754,16.754
2005,1,7,7,0,0,18.299,18.194,18.018,17.189,16.918,16.849,16.764,16.663,17.144,17.42,17.493,17.123,16.754,16.376,16.333,16.476,16.641,16.641,16.641,16.641,16.641
2005,1,7,8,0,0,18.307,18.283,18.243,17.493,16.845,16.764,16.68,16.593,17.143,17.385,17.32,17.02,16.72,16.355,16.305,16.417,16.554,16.554,16.554,16.554,16.554
2005,1,7,9,0,0,18.318,18.13,17.818,16.838,16.642,16.519,16.455,16.45,17.21,17.433,17.118,16.865,16.613,16.311,16.293,16.457,16.63,16.63,16.63,16.63,16.63
2005,1,7,10,0,0,18.325,18.094,17.71,16.767,16.555,16.434,16.502,16.76,17.239,17.321,17.006,16.768,16.53,16.301,16.291,16.487,16.688,16.688,16.688,16.688,16.688
2005,1,7,11,0,0,18.32,18.116,17.776,16.815,16.588,16.754,17.058,17.5,17.245,17.011,16.797,16.648,16.499,16.284,16.436,16.657,16.801,16.801,16.801,16.801,16.801
2005,1,7,12,0,0,18.325,18.217,18.037,16.878,16.77,17.091,17.306,17.414,17.195,16.998,16.822,16.657,16.492,16.298,16.381,16.597,16.771,16.771,16.771,16.771,16.771
2005,1,7,13,0,0,18.332,18.317,18.292,17.685,16.723,16.806,17.063,17.495,17.364,17.168,16.908,16.766,16.624,16.325,16.319,16.526,16.736,16.736,16.736,16.736,16.736
2005,1,7,14,0,0,18.337,18.3,18.237,17.588,16.685,16.819,17.088,17.49,17.43,17.234,16.904,16.739,16.575,16.339,16.316,16.509,16.714,16.714,16.714,16.714,16.714
2005,1,7,15,0,0,18.338,18.315,18.277,17.594,16.725,16.846,17.081,17.431,17.399,17.202,16.839,16.681,16.523,16.337,16.305,16.468,16.648,16.648,16.648,16.648,16.648
2005,1,7,16,0,0,18.343,18.332,18.314,17.844,16.808,16.761,16.929,17.314,17.371,17.196,16.788,16.684,16.58,16.417,16.344,16.423,16.538,16.538,16.538,16.538,16.538
2005,1,7,17,0,0,18.353,18.345,18.332,17.921,16.821,16.754,16.948,17.402,17.453,17.309,16.967,16.819,16.672,16.526,16.408,16.366,16.382,16.382,16.382,16.382,16.382
2005,1,7,18,0,0,18.377,18.378,18.378,18.255,17.605,16.911,16.865,17.467,17.443,17.267,16.94,16.779,16.617,16.552,16.433,16.409,16.444,16.444,16.444,16.444,16.444
2005,1,7,19,0,0,18.406,18.409,18.414,18.404,18.309,17.294,16.88,17.067,17.362,17.342,17.007,16.788,16.57,16.532,16.4,16.366,16.399,16.399,16.399,16.399,16.399
2005,1,7,20,0,0,18.434,18.436,18.439,18.413,18.249,17.409,16.87,16.631,17.231,17.459,17.317,16.991,16.665,16.537,16.398,16.316,16.302,16.302,16.302,16.302,16.302
2005,1,7,21,0,0,18.452,18.46,18.474,18.407,18.254,17.559,16.99,16.548,17.102,17.376,17.371,17.033,16.695,16.526,16.37,16.332,16.372,16.372,16.372,16.372,16.372
2005,1,7,22,0,0,18.465,18.462,18.456,18.312,17.956,17.452,17.02,16.66,16.897,17.13,17.358,17.084,16.811,16.506,16.347,16.426,16.584,16.584,16.584,16.584,16.584
2005,1,7,23,0,0,18.473,18.465,18.451,18.333,17.802,17.337,16.978,16.725,16.753,16.886,17.125,17.076,17.026,16.488,16.357,16.461,16.631,16.631,16.631,16.631,16.631
2005,1,8,0,0,0,18.475,18.456,18.425,18.375,18.05,17.784,17.425,16.972,16.666,16.639,16.891,16.981,17.072,16.574,16.446,16.487,16.591,16.591,16.591,16.591,16.591
2005,1,8,1,0,0,18.477,18.466,18.448,18.391,18.175,17.849,17.381,16.771,16.717,16.765,16.914,16.979,17.044,16.647,16.488,16.498,16.588,16.588,16.588,16.588,16.588
2005,1,8,2,0,0,18.477,18.451,18.407,18.298,18.223,17.983,17.45,16.624,16.394,16.432,16.738,16.837,16.935,16.719,16.496,16.502,16.618,16.618,16.618,16.618,16.618
2005,1,8,3,0,0,18.478,18.446,18.393,18.321,18.194,18.291,17.882,16.966,16.336,16.122,16.323,16.497,16.671,16.649,16.479,16.521,16.648,16.648,16.648,16.648,16.648
2005,1,8,4,0,0,18.475,18.459,18.432,18.328,18.169,18.216,17.932,17.317,16.76,16.387,16.198,16.45,16.702,16.583,16.538,16.629,16.743,16.743,16.743,16.743,16.743
2005,1,8,5,0,0,18.465,18.474,18.489,18.412,18.19,18.344,18.319,18.115,17.414,16.825,16.349,16.541,16.732,16.447,16.54,16.683,16.778,16.778,16.778,16.778,16.778
2005,1,8,6,0,0,18.461,18.469,18.481,18.457,18.362,18.165,17.886,17.525,17.301,16.877,16.252,16.376,16.501,16.625,16.531,16.561,16.639,16.639,16.639,16.639,16.639
2005,1,8,7,0,0,18.461,18.449,18.429,18.233,17.586,17.185,16.781,16.373,16.735,16.906,16.888,16.647,16.406,16.497,16.613,16.713,16.755,16.755,16.755,16.755,16.755
2005,1,8,8,0,0,18.449,18.422,18.377,17.69,17.147,16.767,16.611,16.678,16.857,16.79,16.476,16.471,16.465,16.572,16.63,16.655,16.65,16.65,16.65,16.65,16.65
2005,1,8,9,0,0,18.442,18.426,18.4,18.085,17.123,16.797,16.598,16.524,16.799,16.876,16.754,16.592,16.43,16.517,16.571,16.618,16.639,16.639,16.639,16.639,16.639
2005,1,8,10,0,0,18.439,18.411,18.363,18.167,17.316,16.877,16.802,17.089,17.131,16.967,16.597,16.511,16.425,16.496,16.543,16.595,16.624,16.624,16.624,16.624,16.624
2005,1,8,11,0,0,18.434,18.382,18.295,18.086,17.537,17.281,17.213,17.334,17.197,16.904,16.456,16.459,16.462,16.498,16.677,16.72,16.674,16.674,16.674,16.674,16.674
2005,1,8,12,0,0,18.431,18.36,18.241,18.086,17.659,17.41,17.29,17.299,17.249,16.983,16.501,16.487,16.472,16.542,16.855,17.004,16.996,16.996,16.996,16.996,16.996
2005,1,8,13,0,0,18.436,18.357,18.225,18.082,17.816,17.389,17.262,17.435,17.03,16.709,16.471,16.446,16.421,16.699,17.07,17.169,17.083,17.083,17.083,17.083,17.083
2005,1,8,14,0,0,18.398,18.296,18.126,17.795,17.452,17.245,17.064,16.908,16.645,16.487,16.435,16.538,16.641,17.034,17.216,17.234,17.161,17.161,17.161,17.161,17.161
2005,1,8,15,0,0,18.288,18.222,18.113,17.66,17.224,17.2,17.034,16.725,16.512,16.404,16.402,16.568,16.734,17.264,17.293,17.255,17.201,17.201,17.201,17.201,17.201
2005,1,8,16,0,0,18.283,18.245,18.183,18.006,17.233,17.1,17.002,16.937,16.73,16.559,16.424,16.452,16.48,16.864,17.113,17.259,17.281,17.281,17.281,17.281,17.281
2005,1,8,17,0,0,18.369,18.319,18.237,18.07,17.381,17.025,16.794,16.687,16.784,16.745,16.571,16.515,16.459,16.474,16.562,16.848,17.09,17.09,17.09,17.09,17.09
2005,1,8,18,0,0,18.427,18.402,18.362,18.283,18.12,17.339,16.864,16.695,16.541,16.55,16.723,16.654,16.584,16.451,16.458,16.586,16.711,16.711,16.711,16.711,16.711
2005,1,8,19,0,0,18.428,18.409,18.377,18.326,18.223,17.644,17.161,16.774,16.506,16.386,16.413,16.451,16.489,16.486,16.475,16.52,16.569,16.569,16.569,16.569,16.569
2005,1,8,20,0,0,18.429,18.403,18.359,18.325,18.28,17.648,17.092,16.612,16.496,16.395,16.311,16.322,16.334,16.487,16.477,16.567,16.661,16.661,16.661,16.661,16.661
2005,1,8,21,0,0,18.424,18.392,18.34,18.319,18.287,17.81,17.358,16.932,16.691,16.47,16.271,16.315,16.358,16.473,16.501,16.584,16.652,16.652,16.652,16.652,16.652
2005,1,8,22,0,0,18.413,18.383,18.331,18.308,18.275,17.726,17.261,16.878,16.725,16.509,16.229,16.286,16.344,16.456,16.539,16.636,16.691,16.691,16.691,16.691,16.691
2005,1,8,23,0,0,18.408,18.39,18.361,18.325,18.253,17.621,17.155,16.854,16.803,16.639,16.361,16.348,16.335,16.433,16.536,16.654,16.72,16.72,16.72,16.72,16.72
2005,1,9,0,0,0,18.401,18.393,18.38,18.343,18.248,17.815,17.391,16.978,17.141,17.068,16.758,16.516,16.275,16.409,16.58,16.708,16.75,16.75,16.75,16.75,16.75
2005,1,9,1,0,0,18.362,18.357,18.348,18.312,18.208,17.787,17.398,17.043,17.104,17.11,17.06,16.671,16.282,16.422,16.647,16.786,16.813,16.813,16.813,16.813,16.813
2005,1,9,2,0,0,18.351,18.346,18.337,18.302,18.22,18.068,17.645,16.951,16.89,16.912,17.015,16.884,16.753,16.38,16.624,16.801,16.857,16.857,16.857,16.857,16.857
2005,1,9,3,0,0,18.35,18.348,18.345,18.328,18.317,18.385,18.327,18.145,17.156,16.672,16.693,16.669,16.646,16.401,16.685,16.844,16.862,16.862,16.862,16.862,16.862
2005,1,9,4,0,0,18.392,18.395,18.4,18.404,18.415,18.434,18.5,18.616,17.744,17.059,16.563,16.523,16.483,16.483,16.712,16.84,16.855,16.855,16.855,16.855,16.855
2005,1,9,5,0,0,18.451,18.452,18.455,18.455,18.46,18.467,18.498,18.551,18.116,17.592,16.978,16.81,16.643,16.528,16.764,16.869,16.856,16.856,16.856,16.856,16.856
2005,1,9,6,0,0,18.472,18.471,18.47,18.469,18.473,18.477,18.482,18.487,18.367,17.903,17.095,16.917,16.739,16.542,16.746,16.855,16.862,16.862,16.862,16.862,16.862
2005,1,9,7,0,0,18.478,18.478,18.479,18.478,18.481,18.484,18.482,18.475,18.437,18.026,17.241,17.024,16.808,16.559,16.725,16.833,16.859,16.859,16.859,16.859,16.859
2005,1,9,8,0,0,18.481,18.481,18.481,18.481,18.483,18.483,18.479,18.469,18.445,18.077,17.365,17.132,16.899,16.594,16.724,16.816,16.843,16.843,16.843,16.843,16.843
2005,1,9,9,0,0,18.483,18.483,18.484,18.483,18.483,18.475,18.383,18.206,17.967,17.595,17.09,16.951,16.811,16.707,16.773,16.825,16.844,16.844,16.844,16.844,16.844
2005,1,9,10,0,0,18.486,18.487,18.489,18.487,18.486,18.463,18.398,18.293,17.712,17.321,17.118,16.875,16.633,16.762,16.813,16.847,16.855,16.855,16.855,16.855,16.855
2005,1,9,11,0,0,18.485,18.489,18.495,18.492,18.489,18.479,18.444,18.384,17.707,17.357,17.336,16.97,16.603,16.764,16.818,16.842,16.839,16.839,16.839,16.839,16.839
2005,1,9,12,0,0,18.502,18.506,18.512,18.509,18.501,18.481,18.424,18.331,17.643,17.33,17.394,17.021,16.647,16.73,16.808,16.841,16.836,16.836,16.836,16.836,16.836
2005,1,9,13,0,0,18.522,18.522,18.521,18.518,18.514,18.499,18.416,18.266,17.608,17.292,17.318,17.017,16.716,16.707,16.817,16.863,16.854,16.854,16.854,16.854,16.854
2005,1,9,14,0,0,18.528,18.527,18.526,18.522,18.517,18.501,18.477,18.447,17.561,17.271,17.578,17.317,17.056,16.697,16.8,16.873,16.895,16.895,16.895,16.895,16.895
2005,1,9,15,0,0,18.53,18.53,18.529,18.527,18.525,18.513,18.498,18.481,17.625,17.278,17.439,17.306,17.172,16.761,16.763,16.845,16.925,16.925,16.925,16.925,16.925
2005,1,9,16,0,0,18.534,18.533,18.532,18.529,18.527,18.511,18.497,18.485,17.66,17.242,17.232,17.243,17.253,16.859,16.803,16.854,16.932,16.932,16.932,16.932,16.932
2005,1,9,17,0,0,18.536,18.535,18.533,18.53,18.53,18.524,18.51,18.488,17.966,17.43,16.878,17.113,17.349,17.068,16.866,16.831,16.898,16.898,16.898,16.898,16.898
2005,1,9,18,0,0,18.535,18.534,18.533,18.531,18.531,18.531,18.526,18.515,18.11,17.57,16.895,16.987,17.079,17.109,16.948,16.848,16.83,16.83,16.83,16.83,16.83
2005,1,9,19,0,0,18.535,18.534,18.532,18.528,18.527,18.527,18.493,18.426,17.84,17.322,16.871,16.93,16.988,17.167,16.993,16.873,16.84,16.84,16.84,16.84,16.84
2005,1,9,20,0,0,18.535,18.533,18.531,18.526,18.53,18.526,18.457,18.323,17.731,17.296,17.018,16.997,16.976,17.17,17.013,16.891,16.847,16.847,16.847,16.847,16.847
2005,1,9,21,0,0,18.535,18.533,18.529,18.527,18.532,18.526,18.419,18.211,17.894,17.542,17.156,17.166,17.177,17.053,16.972,16.918,16.904,16.904,16.904,16.904,16.904
2005,1,9,22,0,0,18.536,18.536,18.536,18.537,18.535,18.533,18.511,18.47,18.019,17.647,17.355,17.283,17.211,17.061,16.993,16.938,16.917,16.917,16.917,16.917,16.917
2005,1,9,23,0,0,18.54,18.54,18.539,18.536,18.542,18.541,18.537,18.528,18.209,17.921,17.665,17.351,17.038,17.283,17.104,16.983,16.951,16.951,16.951,16.951,16.951
2005,1,10,0,0,0,18.543,18.544,18.544,18.545,18.553,18.546,18.537,18.526,18.415,18.276,18.11,17.682,17.255,17.559,17.233,17.028,16.986,16.986,16.986,16.986,16.986
2005,1,10,1,0,0,18.548,18.548,18.548,18.548,18.551,18.545,18.538,18.53,18.498,18.379,18.173,17.987,17.802,17.594,17.274,17.062,17.01,17.01,17.01,17.01,17.01
2005,1,10,2,0,0,18.553,18.552,18.552,18.549,18.548,18.543,18.537,18.529,18.454,18.316,18.118,18.071,18.025,17.608,17.278,17.068,17.023,17.023,17.023,17.023,17.023
2005,1,10,3,0,0,18.553,18.553,18.552,18.548,18.546,18.542,18.533,18.521,18.425,18.301,18.149,18.088,18.028,17.623,17.298,17.093,17.05,17.05,17.05,17.05,17.05
2005,1,10,4,0,0,18.549,18.548,18.547,18.544,18.543,18.54,18.535,18.53,18.446,18.313,18.133,18.037,17.941,17.715,17.381,17.138,17.061,17.061,17.061,17.061,17.061
2005,1,10,5,0,0,18.546,18.546,18.545,18.541,18.541,18.539,18.534,18.528,18.347,18.197,18.078,17.982,17.886,17.684,17.351,17.102,17.018,17.018,17.018,17.018,17.018
2005,1,10,6,0,0,18.545,18.544,18.544,18.54,18.54,18.536,18.527,18.512,18.295,18.147,18.068,17.956,17.845,17.568,17.257,17.024,16.947,16.947,16.947,16.947,16.947
2005,1,10,7,0,0,18.543,18.543,18.542,18.538,18.537,18.531,18.517,18.494,18.327,18.156,17.981,17.886,17.791,17.275,17.091,16.938,16.878,16.878,16.878,16.878,16.878
2005,1,10,8,0,0,18.54,18.539,18.538,18.534,18.533,18.529,18.522,18.512,18.409,18.303,18.191,18.03,17.869,17.577,17.141,16.905,16.887,16.887,16.887,16.887,16.887
2005,1,10,9,0,0,18.537,18.536,18.534,18.53,18.53,18.525,18.516,18.502,18.431,18.349,18.256,18.108,17.96,17.691,17.111,16.848,16.876,16.876,16.876,16.876,16.876
2005,1,10,10,0,0,18.535,18.534,18.532,18.529,18.528,18.522,18.51,18.491,18.408,18.33,18.259,18.183,18.106,17.752,17.116,16.816,16.835,16.835,16.835,16.835,16.835
2005,1,10,11,0,0,18.536,18.535,18.533,18.528,18.521,18.497,18.456,18.396,18.317,18.224,18.116,17.955,17.794,17.229,16.971,16.848,16.854,16.854,16.854,16.854,16.854
2005,1,10,12,0,0,18.539,18.537,18.534,18.526,18.515,18.48,18.426,18.354,18.279,18.184,18.069,17.859,17.648,16.948,16.871,16.858,16.883,16.883,16.883,16.883,16.883
2005,1,10,13,0,0,18.539,18.536,18.532,18.52,18.505,18.47,18.42,18.355,18.293,18.225,18.151,17.983,17.815,16.967,16.878,16.875,16.916,16.916,16.916,16.916,16.916
2005,1,10,14,0,0,18.537,18.533,18.527,18.512,18.493,18.439,18.391,18.347,18.302,18.24,18.162,18.009,17.857,16.94,16.894,16.907,16.942,16.942,16.942,16.942,16.942
2005,1,10,15,0,0,18.535,18.531,18.523,18.506,18.479,18.298,18.251,18.339,18.292,18.252,18.221,18.124,18.027,17.446,17.074,16.949,17.01,17.01,17.01,17.01,17.01
2005,1,10,16,0,0,18.535,18.529,18.519,18.501,18.448,18.078,18.042,18.342,18.286,18.263,18.272,18.215,18.159,17.92,17.305,17.022,17.048,17.048,17.048,17.048,17.048
2005,1,10,17,0,0,18.533,18.529,18.522,18.503,18.45,18.01,17.974,18.34,18.302,18.28,18.273,18.226,18.18,18.073,17.624,17.213,17.028,17.028,17.028,17.028,17.028
2005,1,10,18,0,0,18.532,18.529,18.524,18.501,18.411,17.893,17.846,18.27,18.283,18.262,18.208,18.191,18.174,18.111,17.853,17.383,17.044,17.044,17.044,17.044,17.044
2005,1,10,19,0,0,18.532,18.528,18.52,18.485,18.24,17.735,17.721,18.196,18.244,18.227,18.145,18.156,18.166,18.117,17.927,17.446,17.06,17.06,17.06,17.06,17.06
2005,1,10,20,0,0,18.535,18.528,18.517,18.459,17.925,17.813,17.932,18.283,18.228,18.178,18.135,18.143,18.152,18.116,18.012,17.582,17.205,17.205,17.205,17.205,17.205
2005,1,10,21,0,0,18.534,18.522,18.502,18.421,17.959,18.021,18.114,18.238,18.194,18.18,18.198,18.173,18.148,18.11,18.024,17.713,17.445,17.445,17.445,17.445,17.445
2005,1,10,22,0,0,18.532,18.52,18.5,18.381,17.814,18.018,18.141,18.183,18.165,18.185,18.242,18.194,18.146,18.072,17.987,17.724,17.504,17.504,17.504,17.504,17.504
2005,1,10,23,0,0,18.527,18.522,18.515,18.457,18.184,17.849,17.866,18.236,18.181,18.202,18.3,18.235,18.169,18.094,18.014,17.794,17.613,17.613,17.613,17.613,17.613
2005,1,11,0,0,0,18.523,18.519,18.513,18.47,18.109,17.946,17.995,18.257,18.196,18.194,18.252,18.207,18.163,18.101,18.045,17.87,17.724,17.724,17.724,17.724,17.724
2005,1,11,1,0,0,18.515,18.51,18.502,18.435,17.903,18.129,18.232,18.213,18.22,18.224,18.226,18.213,18.2,18.111,18.043,17.895,17.781,17.781,17.781,17.781,17.781
2005,1,11,2,0,0,18.505,18.501,18.494,18.458,18.043,18.178,18.254,18.272,18.257,18.241,18.224,18.178,18.132,18.079,18.026,17.896,17.792,17.792,17.792,17.792,17.792
2005,1,11,3,0,0,18.495,18.491,18.485,18.456,18.225,18.273,18.295,18.292,18.274,18.252,18.226,18.177,18.127,18.061,18.001,17.884,17.797,17.797,17.797,17.797,17.797
2005,1,11,4,0,0,18.489,18.485,18.479,18.441,18.287,18.333,18.391,18.46,18.365,18.295,18.251,18.195,18.139,17.977,17.926,17.841,17.782,17.782,17.782,17.782,17.782
2005,1,11,5,0,0,18.49,18.487,18.481,18.448,18.325,18.346,18.424,18.56,18.56,18.468,18.283,18.214,18.145,17.908,17.817,17.772,17.772,17.772,17.772,17.772,17.772
2005,1,11,6,0,0,18.492,18.489,18.484,18.464,18.392,18.398,18.475,18.622,18.674,18.632,18.494,18.371,18.248,17.983,17.765,17.681,17.705,17.705,17.705,17.705,17.705
2005,1,11,7,0,0,18.491,18.487,18.481,18.465,18.434,18.502,18.589,18.694,18.686,18.66,18.616,18.487,18.359,18.096,17.832,17.601,17.502,17.502,17.502,17.502,17.502
2005,1,11,8,0,0,18.487,18.483,18.478,18.468,18.453,18.514,18.588,18.676,18.683,18.671,18.64,18.506,18.372,18.015,17.737,17.512,17.426,17.426,17.426,17.426,17.426
2005,1,11,9,0,0,18.48,18.478,18.474,18.467,18.458,18.512,18.593,18.702,18.703,18.684,18.648,18.489,18.331,17.887,17.603,17.387,17.312,17.312,17.312,17.312,17.312
2005,1,11,10,0,0,18.477,18.475,18.471,18.46,18.457,18.515,18.6,18.712,18.716,18.689,18.632,18.484,18.336,17.889,17.582,17.291,17.152,17.152,17.152,17.152,17.152
2005,1,11,11,0,0,18.477,18.475,18.473,18.462,18.457,18.515,18.598,18.706,18.707,18.657,18.556,18.372,18.187,17.69,17.457,17.228,17.116,17.116,17.116,17.116,17.116
2005,1,11,12,0,0,18.48,18.478,18.475,18.463,18.467,18.606,18.689,18.716,18.655,18.534,18.354,18.072,17.79,17.421,17.272,17.182,17.167,17.167,17.167,17.167,17.167
2005,1,11,13,0,0,18.483,18.479,18.471,18.462,18.461,18.578,18.66,18.708,18.661,18.585,18.479,18.204,17.928,17.46,17.334,17.251,17.231,17.231,17.231,17.231,17.231
2005,1,11,14,0,0,18.484,18.479,18.472,18.46,18.457,18.503,18.576,18.675,18.648,18.597,18.523,18.355,18.188,17.567,17.428,17.375,17.393,17.393,17.393,17.393,17.393
2005,1,11,15,0,0,18.484,18.474,18.458,18.447,18.45,18.473,18.532,18.629,18.635,18.609,18.55,18.492,18.435,17.838,17.581,17.423,17.393,17.393,17.393,17.393,17.393
2005,1,11,16,0,0,18.482,18.467,18.442,18.438,18.456,18.518,18.569,18.612,18.617,18.58,18.499,18.459,18.418,17.895,17.629,17.454,17.411,17.411,17.411,17.411,17.411
2005,1,11,17,0,0,18.479,18.471,18.459,18.449,18.471,18.549,18.597,18.613,18.623,18.575,18.471,18.431,18.391,17.892,17.62,17.439,17.393,17.393,17.393,17.393,17.393
2005,1,11,18,0,0,18.477,18.462,18.436,18.441,18.509,18.558,18.586,18.594,18.577,18.53,18.453,18.435,18.417,18.01,17.702,17.477,17.405,17.405,17.405,17.405,17.405
2005,1,11,19,0,0,18.476,18.453,18.416,18.411,18.495,18.54,18.562,18.563,18.548,18.509,18.445,18.438,18.431,18.226,17.835,17.531,17.423,17.423,17.423,17.423,17.423
2005,1,11,20,0,0,18.471,18.433,18.37,18.402,18.474,18.511,18.532,18.537,18.54,18.517,18.47,18.446,18.422,18.396,18.003,17.645,17.483,17.483,17.483,17.483,17.483
2005,1,11,21,0,0,18.462,18.414,18.334,18.391,18.466,18.487,18.501,18.508,18.512,18.493,18.452,18.429,18.406,18.39,18.087,17.758,17.58,17.58,17.58,17.58,17.58
2005,1,11,22,0,0,18.453,18.417,18.356,18.275,18.334,18.411,18.455,18.466,18.473,18.457,18.419,18.397,18.376,18.314,18.072,17.798,17.645,17.645,17.645,17.645,17.645
2005,1,11,23,0,0,18.437,18.414,18.376,18.301,18.206,18.345,18.425,18.445,18.449,18.434,18.399,18.368,18.336,18.191,17.914,17.73,17.686,17.686,17.686,17.686,17.686
2005,1,12,0,0,0,18.408,18.396,18.377,18.334,18.196,18.229,18.303,18.416,18.425,18.406,18.36,18.332,18.304,18.176,17.926,17.763,17.725,17.725,17.725,17.725,17.725
2005,1,12,1,0,0,18.371,18.367,18.359,18.35,18.322,18.178,18.154,18.251,18.333,18.359,18.328,18.293,18.258,17.998,17.886,17.8,17.771,17.771,17.771,17.771,17.771
2005,1,12,2,0,0,18.364,18.362,18.36,18.355,18.349,18.268,18.181,18.087,18.217,18.288,18.299,18.236,18.173,17.969,17.895,17.834,17.809,17.809,17.809,17.809,17.809
2005,1,12,3,0,0,18.368,18.368,18.367,18.363,18.36,18.312,18.21,18.055,18.183,18.261,18.288,18.206,18.124,17.978,17.909,17.849,17.825,17.825,17.825,17.825,17.825
2005,1,12,4,0,0,18.366,18.365,18.363,18.359,18.358,18.32,18.209,18.026,18.134,18.216,18.271,18.191,18.111,17.964,17.906,17.858,17.84,17.84,17.84,17.84,17.84
2005,1,12,5,0,0,18.363,18.36,18.355,18.349,18.345,18.285,18.163,17.977,18.069,18.174,18.293,18.207,18.12,17.964,17.904,17.865,17.856,17.856,17.856,17.856,17.856
2005,1,12,6,0,0,18.367,18.366,18.364,18.359,18.356,18.292,18.148,17.921,18.008,18.131,18.292,18.237,18.183,17.98,17.907,17.862,17.853,17.853,17.853,17.853,17.853
2005,1,12,7,0,0,18.372,18.371,18.368,18.365,18.362,18.337,18.245,18.085,17.96,17.973,18.122,18.165,18.207,18.004,17.927,17.888,17.889,17.889,17.889,17.889,17.889
2005,1,12,8,0,0,18.378,18.377,18.376,18.372,18.373,18.368,18.339,18.285,18.011,17.902,17.961,18.052,18.142,17.866,17.809,17.821,17.861,17.861,17.861,17.861,17.861
2005,1,12,9,0,0,18.381,18.377,18.371,18.362,18.348,18.29,18.232,18.174,17.946,17.764,17.627,17.596,17.565,17.651,17.776,17.845,17.852,17.852,17.852,17.852,17.852
2005,1,12,10,0,0,18.373,18.365,18.35,18.336,18.303,18.184,18.063,17.94,17.833,17.742,17.667,17.598,17.53,17.626,17.761,17.857,17.885,17.885,17.885,17.885,17.885
2005,1,12,11,0,0,18.358,18.345,18.325,18.297,18.221,18.084,17.919,17.727,17.657,17.59,17.523,17.527,17.531,17.591,17.743,17.848,17.877,17.877,17.877,17.877,17.877
2005,1,12,12,0,0,18.339,18.328,18.308,18.298,18.286,18.213,18.027,17.729,17.508,17.42,17.467,17.48,17.492,17.472,17.727,17.887,17.918,17.918,17.918,17.918,17.918
2005,1,12,13,0,0,18.189,18.161,18.114,18.107,18.088,18.035,17.959,17.86,17.745,17.646,17.563,17.467,17.37,17.428,17.772,18.016,18.088,18.088,18.088,18.088,18.088
2005,1,12,14,0,0,18.077,18.075,18.071,18.067,18.068,18.055,18.028,17.987,17.803,17.622,17.445,17.364,17.284,17.559,17.787,17.999,18.097,18.097,18.097,18.097,18.097
2005,1,12,15,0,0,18.1,18.102,18.106,18.104,18.104,18.095,18.027,17.901,17.656,17.519,17.489,17.441,17.394,17.581,17.831,18.045,18.134,18.134,18.134,18.134,18.134
2005,1,12,16,0,0,18.123,18.122,18.119,18.114,18.108,18.076,17.978,17.812,17.755,17.812,17.985,18.251,18.518,17.922,17.979,18.06,18.113,18.113,18.113,18.113,18.113
